Philadelphia,22.9
Phoenix,39.3
Philadelphia,21.3
Dallas,3.6
Houston,27.2
San Diego,21.4
San Jose,22.8
Houston,20.3
San Antonio,10.5
Houston,23.1
San Diego,10.9
San Antonio,14.4
New York,1.3
Los Angeles,16.2
San Antonio,10.9
New York,21.5
Philadelphia,8.9
San Jose,29.7
Houston,9.8
Dallas,7.6
Los Angeles,15.9
Houston,8.6
San Antonio,23.3
Dallas,2.6
Los Angeles,30.7
Houston,28.1
Los Angeles,32.7
San Antonio,11.4
Chicago,11.7
San Antonio,22.8
Phoenix,26.3
San Jose,13.1
Houston,29.5
Chicago,-2.0
Philadelphia,11.4
San Diego,17.8
San Antonio,34.9
Houston,9.4
San Diego,10.4
Chicago,4.8
San Antonio,29.0
San Antonio,31.1
Dallas,8.7
New York,26.6
Los Angeles,27.4
Houston,22.0
Chicago,-9.6
New York,1.7
San Diego,22.8
Chicago,0.2
Phoenix,25.4
San Diego,26.2
Philadelphia,10.0
San Antonio,14.3
Los Angeles,22.0
San Jose,6.8
Philadelphia,26.8
Houston,22.6
Los Angeles,18.1
San Jose,29.7
Houston,6.2
San Antonio,23.0
Philadelphia,12.6
New York,13.6
Phoenix,31.6
New York,-2.1
San Antonio,19.5
San Diego,27.0
New York,10.5
San Diego,26.2
Phoenix,25.1
San Antonio,11.6
Los Angeles,22.9
San Diego,15.1
San Diego,25.2
Phoenix,22.6
San Diego,11.2
Los Angeles,33.1
Houston,25.4
Houston,8.1
Los Angeles,12.6
Phoenix,33.0
Los Angeles,18.3
Los Angeles,11.2
San Diego,23.3
Philadelphia,26.5
Chicago,-8.9
Philadelphia,0.9
Los Angeles,31.6
Chicago,-4.1
Dallas,19.5
San Jose,14.2
New York,6.3
San Antonio,12.6
Philadelphia,1.5
Dallas,23.7
New York,10.2
Phoenix,17.6
Phoenix,30.2
Chicago,7.5
Philadelphia,18.8
Houston,34.4
Dallas,30.7
New York,21.0
San Diego,28.0
Los Angeles,19.0
Chicago,20.4
Chicago,-4.1
San Antonio,13.1
New York,23.1
San Diego,29.0
Chicago,13.7
New York,20.7
San Diego,29.1
Philadelphia,0.5
Dallas,22.1
New York,8.8
Houston,20.3
New York,10.3
Phoenix,28.9
New York,14.0
San Antonio,16.5
Chicago,-3.1
Dallas,27.1
San Diego,22.8
Los Angeles,13.2
Chicago,-6.9
Dallas,11.2
Chicago,14.5
San Diego,29.9
San Jose,15.2
Houston,32.1
San Diego,24.9
New York,9.1
San Antonio,16.7
Dallas,4.9
Houston,18.8
Houston,31.3
Philadelphia,19.6
Los Angeles,16.3
Chicago,-8.9
Chicago,3.1
New York,4.0
Philadelphia,17.2
Los Angeles,35.0
San Antonio,26.9
San Jose,29.5
San Jose,5.9
Phoenix,37.9
San Jose,23.2
San Antonio,19.1
San Antonio,23.7
Houston,25.2
Dallas,15.8
New York,17.3
San Diego,22.5
New York,20.2
Houston,10.1
San Jose,7.3
Houston,12.4
Philadelphia,12.4
Los Angeles,27.9
New York,29.4
San Antonio,11.4
New York,-4.5
Chicago,5.5
Los Angeles,22.7
New York,27.8
Houston,11.4
Philadelphia,6.3
San Antonio,11.4
Phoenix,39.8
Houston,9.7
San Antonio,30.5
San Jose,20.0
Los Angeles,34.6
Los Angeles,15.2
Phoenix,36.5
Phoenix,35.5
San Diego,18.9
New York,-0.1
San Diego,26.4
San Diego,22.5
San Antonio,13.1
Phoenix,33.4
Los Angeles,32.9
Dallas,11.5
San Antonio,34.8
Dallas,27.3
New York,3.3
Houston,23.0
Chicago,-5.4
Los Angeles,15.7
San Antonio,30.4
Dallas,28.1
New York,26.8
Chicago,13.6
Phoenix,16.9
Los Angeles,32.9
Philadelphia,12.8
Houston,22.4
San Antonio,17.8
Chicago,-7.4
San Diego,16.0
Dallas,13.9
Houston,16.6
Houston,21.0
Houston,18.2
San Diego,26.0
Houston,14.9
Chicago,21.2
Phoenix,33.6
San Antonio,28.3
Houston,16.3
Houston,22.1
Los Angeles,14.9
Phoenix,21.3
Philadelphia,4.9
Dallas,26.4
San Antonio,34.5
Philadelphia,7.1
San Antonio,33.7
San Antonio,29.0
San Jose,18.3
Los Angeles,14.1
Dallas,29.2
San Jose,8.7
Chicago,0.2
Phoenix,25.9
Phoenix,21.0
Phoenix,31.4
Houston,19.2
Los Angeles,19.4
Los Angeles,13.8
Dallas,0.7
San Jose,9.8
Philadelphia,7.5
Chicago,6.5
San Diego,26.5
Philadelphia,3.6
Los Angeles,32.9
Los Angeles,17.6
Houston,14.5
New York,11.5
Philadelphia,9.2
San Diego,28.5
San Jose,8.9
Chicago,17.0
San Antonio,22.9
San Jose,7.9
San Antonio,26.9
Los Angeles,12.4
Los Angeles,22.4
San Diego,28.2
Phoenix,26.0
San Antonio,30.7
Chicago,-8.1
San Jose,27.7
Phoenix,38.3
San Antonio,24.4
Philadelphia,22.4
Philadelphia,24.7
San Diego,20.7
San Diego,19.6
New York,4.5
San Diego,29.8
New York,26.4
Phoenix,38.8
Houston,24.7
Los Angeles,14.9
San Diego,29.0
New York,-3.5
Dallas,2.2
Chicago,6.1
New York,-1.4
San Diego,23.6
Dallas,34.6
New York,28.1
Philadelphia,16.7
San Antonio,28.3
San Diego,26.6
Dallas,34.4
Chicago,22.2
Los Angeles,25.2
Phoenix,19.3
San Jose,16.2
Philadelphia,19.2
Los Angeles,23.8
Chicago,24.0
San Diego,17.7
Chicago,-2.3
Chicago,18.9
San Jose,18.9
New York,28.2
San Jose,24.9
Philadelphia,11.7
Chicago,7.1
Chicago,20.1
San Jose,15.9
Phoenix,29.4
Dallas,28.1
New York,24.8
Phoenix,23.2
Los Angeles,29.6
Houston,28.2
Los Angeles,10.2
New York,9.9
Los Angeles,32.9
Chicago,11.8
San Antonio,17.5
Houston,17.6
San Diego,22.0
New York,15.9
Chicago,6.7
Chicago,-9.2
San Diego,15.6
Phoenix,21.3
San Antonio,26.2
Philadelphia,25.7
San Jose,5.7
Los Angeles,15.4
San Jose,7.4
San Antonio,27.4
Philadelphia,9.0
Philadelphia,9.2
San Jose,12.3
San Jose,29.4
Dallas,34.8
Philadelphia,25.4
New York,5.5
New York,17.0
Chicago,8.1
New York,18.6
Los Angeles,26.6
New York,2.3
San Diego,15.3
Houston,10.7
Phoenix,25.9
Houston,15.9
Houston,22.3
Los Angeles,16.8
San Diego,29.5
Philadelphia,25.3
New York,15.1
Chicago,22.6
Houston,24.7
San Diego,19.3
Dallas,14.0
Philadelphia,1.1
San Jose,10.4
Houston,29.9
Phoenix,30.2
Houston,22.6
Philadelphia,12.0
San Antonio,34.8
Philadelphia,13.3
New York,26.2
San Antonio,15.5
Dallas,9.3
Los Angeles,18.3
San Jose,5.6
San Jose,5.2
New York,11.9
San Jose,24.4
San Antonio,23.0
Phoenix,24.9
Houston,8.7
Chicago,12.8
Philadelphia,1.1
New York,2.4
Philadelphia,12.8
Los Angeles,18.1
Dallas,14.4
San Antonio,13.2
Houston,20.8
New York,1.1
Phoenix,35.3
San Antonio,20.6
San Antonio,30.5
Phoenix,19.4
Philadelphia,8.1
San Antonio,15.5
Chicago,-2.7
Los Angeles,16.6
Houston,26.3
Los Angeles,22.4
Phoenix,34.5
Philadelphia,3.1
Dallas,9.1
San Antonio,28.7
San Diego,24.3
Houston,21.6
San Antonio,32.2
Dallas,30.4
San Antonio,29.1
Philadelphia,18.1
New York,-1.3
Los Angeles,12.7
Houston,25.7
San Antonio,21.0
Chicago,10.5
Houston,24.4
Phoenix,22.3
Phoenix,26.7
Houston,25.9
Houston,7.5
Chicago,19.7
San Antonio,22.5
New York,17.2
Chicago,-8.9
Phoenix,23.0
San Diego,15.9
Philadelphia,19.1
New York,28.1
San Antonio,12.0
Dallas,21.7
New York,-2.4
Chicago,-5.9
Los Angeles,32.0
Chicago,17.8
Philadelphia,3.0
San Jose,11.6
Houston,15.5
Los Angeles,16.6
Philadelphia,21.2
Philadelphia,29.3
San Antonio,32.1
Phoenix,29.2
San Jose,27.6
San Jose,6.3
San Antonio,22.1
Chicago,22.7
Chicago,3.5
Philadelphia,2.3
Phoenix,19.6
Dallas,13.8
Philadelphia,10.2
Phoenix,21.2
Philadelphia,22.3
Chicago,13.9
Philadelphia,7.8
San Diego,12.6
Phoenix,33.9
Houston,7.7
Phoenix,32.5
Dallas,13.2
New York,2.9
Phoenix,24.1
Philadelphia,20.0
New York,17.1
Phoenix,28.6
Los Angeles,27.7
Dallas,25.5
San Antonio,11.5
Los Angeles,29.5
Chicago,24.0
Chicago,21.5
Philadelphia,27.5
Los Angeles,12.0
Los Angeles,17.5
Houston,25.6
New York,-3.1
New York,23.7
San Diego,22.3
Phoenix,23.7
San Diego,25.8
Houston,12.9
San Jose,17.1
Dallas,2.4
New York,20.8
San Diego,25.5
San Jose,19.3
San Antonio,19.8
San Jose,8.2
Philadelphia,5.2
New York,-3.5
Dallas,11.9
San Jose,24.4
Philadelphia,6.5
Los Angeles,23.5
Houston,16.9
Houston,7.7
Philadelphia,9.1
Houston,14.7
San Antonio,25.5
Houston,22.6
Dallas,5.7
New York,-4.8
San Antonio,34.9
Houston,22.6
Phoenix,15.3
San Diego,25.0
San Antonio,27.6
Phoenix,18.8
Chicago,23.5
Philadelphia,11.5
Chicago,-2.0
Houston,18.7
Los Angeles,33.4
Philadelphia,10.4
San Diego,18.2
New York,-3.1
Chicago,14.8
New York,23.2
Philadelphia,9.2
San Antonio,26.4
Houston,18.4
Chicago,-4.0
Dallas,4.4
Philadelphia,3.0
Phoenix,33.4
San Diego,22.2
San Jose,22.2
New York,19.6
San Antonio,28.1
Phoenix,25.4
Dallas,27.7
New York,17.2
Phoenix,38.5
San Antonio,32.4
Houston,26.2
Philadelphia,16.9
San Diego,26.3
San Diego,10.2
Dallas,1.5
San Diego,16.1
Chicago,9.3
Chicago,-2.2
Phoenix,17.7
Phoenix,31.0
Chicago,24.4
New York,10.0
Los Angeles,18.5
San Antonio,33.8
Phoenix,18.4
Dallas,14.4
Houston,26.4
Dallas,8.3
New York,22.7
San Antonio,21.9
Philadelphia,21.4
Chicago,16.7
New York,10.3
San Diego,23.4
Dallas,6.7
Dallas,24.3
Philadelphia,20.2
Los Angeles,12.2
San Antonio,31.5
Phoenix,38.4
San Antonio,19.0
Chicago,-5.6
San Diego,25.4
Dallas,14.1
San Diego,16.0
Houston,17.2
San Diego,17.3
New York,18.8
Philadelphia,19.6
Houston,24.1
San Jose,17.1
Philadelphia,18.9
New York,7.4
Los Angeles,16.0
San Diego,21.8
San Jose,23.8
New York,2.7
San Jose,24.0
New York,15.6
Chicago,5.4
Dallas,23.5
New York,26.0
Phoenix,32.6
Phoenix,35.0
New York,24.5
San Antonio,30.9
Dallas,12.1
New York,25.2
Los Angeles,16.7
Philadelphia,2.6
San Jose,27.6
New York,-1.8
San Antonio,22.9
Houston,34.3
Los Angeles,24.5
Phoenix,30.5
San Diego,15.4
Philadelphia,27.5
Houston,27.0
Dallas,26.3
San Antonio,21.1
San Jose,17.3
San Antonio,13.1
Houston,31.4
San Diego,14.7
Philadelphia,28.4
Phoenix,22.4
Chicago,-4.1
San Antonio,13.4
San Jose,12.5
Los Angeles,23.4
Chicago,-9.1
New York,14.7
San Jose,8.2
Houston,12.4
Phoenix,22.2
Philadelphia,2.7
Phoenix,28.6
San Diego,23.0
San Antonio,18.4
New York,3.5
Los Angeles,23.0
Chicago,10.3
Houston,29.6
Los Angeles,23.8
Houston,23.6
Chicago,-1.0
Chicago,7.2
San Jose,14.8
San Antonio,19.5
Los Angeles,27.6
San Diego,24.5
San Antonio,29.2
New York,23.1
San Diego,27.0
San Diego,24.9
Los Angeles,21.5
New York,7.7
Philadelphia,7.7
Los Angeles,26.7
Dallas,33.0
Houston,11.8
Chicago,6.7
Phoenix,31.7
San Jose,5.1
Houston,16.2
Los Angeles,12.1
San Jose,17.2
San Antonio,32.6
Houston,23.6
San Antonio,17.6
San Diego,29.9
Dallas,7.8
San Jose,29.0
Chicago,-0.2
Phoenix,21.4
Chicago,19.2
Phoenix,32.8
Chicago,8.0
Phoenix,39.7
San Jose,6.5
San Diego,11.5
Philadelphia,8.7
Phoenix,39.8
Chicago,23.0
Houston,18.2
Philadelphia,23.7
Philadelphia,8.2
Houston,27.4
New York,6.0
San Antonio,26.0
Chicago,-7.5
Chicago,21.3
Philadelphia,26.1
New York,15.3
Los Angeles,34.3
Los Angeles,15.6
San Diego,13.0
New York,29.4
San Antonio,34.0
Philadelphia,18.7
New York,11.0
Houston,28.1
New York,7.7
New York,1.4
San Antonio,22.4
Houston,32.6
New York,17.1
San Jose,20.5
Dallas,19.5
Houston,15.7
Los Angeles,25.7
San Jose,29.2
Chicago,15.2
Dallas,11.5
New York,2.8
San Jose,9.5
San Jose,24.0
Dallas,30.7
Chicago,3.9
Los Angeles,20.3
San Jose,22.2
Philadelphia,26.0
Dallas,22.7
Houston,29.4
Houston,34.6
San Diego,13.5
San Diego,22.1
San Antonio,19.3
New York,13.5
Los Angeles,14.0
San Diego,14.6
Houston,6.6
Chicago,-7.4
Houston,33.8
Chicago,23.1
Houston,28.1
Philadelphia,1.1
New York,0.5
Dallas,33.9
Los Angeles,14.0
Dallas,27.9
San Antonio,32.3
Chicago,-1.1
San Antonio,19.7
Dallas,32.4
San Antonio,32.1
San Jose,16.1
Los Angeles,15.6
San Jose,10.4
San Jose,24.8
Philadelphia,8.9
Philadelphia,9.3
San Diego,21.2
Los Angeles,17.3
Philadelphia,1.4
Dallas,12.3
New York,9.6
San Jose,27.6
Chicago,-8.2
Phoenix,21.2
Philadelphia,5.9
San Antonio,20.6
San Antonio,15.2
San Jose,15.4
Phoenix,39.1
San Antonio,27.9
Chicago,-5.9
Phoenix,29.3
Phoenix,27.1
New York,7.0
Dallas,34.7
Philadelphia,4.6
Houston,26.0
New York,8.2
Dallas,29.4
Chicago,-2.6
Chicago,7.6
Houston,9.5
Houston,34.0
New York,-4.5
San Jose,19.4
San Jose,10.1
San Jose,15.9
Dallas,7.1
San Antonio,22.7
Dallas,17.8
Phoenix,35.9
Dallas,1.7
Philadelphia,16.2
Chicago,-3.5
San Diego,15.6
Dallas,20.8
Los Angeles,18.8
San Antonio,21.8
Phoenix,27.4
Philadelphia,10.6
San Diego,14.0
Houston,33.0
San Jose,13.9
Dallas,7.9
Los Angeles,20.8
Los Angeles,15.8
New York,1.8
Houston,8.2
Chicago,11.6
New York,27.0
San Jose,27.2
Chicago,-7.9
San Diego,27.4
New York,-1.8
Phoenix,39.1
Los Angeles,21.0
San Diego,13.2
Philadelphia,29.2
Chicago,4.1
Houston,18.2
Philadelphia,13.4
Houston,6.3
San Diego,23.3
Chicago,-1.5
Los Angeles,30.4
Los Angeles,14.5
Dallas,32.8
Los Angeles,17.7
San Antonio,28.9
San Jose,9.2
Houston,13.1
Los Angeles,26.3
San Antonio,16.4
San Jose,5.8
Phoenix,27.3
San Diego,29.9
San Antonio,23.0
Chicago,22.3
Dallas,9.1
Phoenix,21.6
New York,25.1
San Antonio,15.1
San Diego,18.1
Phoenix,29.5
Chicago,-4.6
Dallas,9.4
San Antonio,14.9
San Antonio,28.8
Dallas,28.9
Houston,30.2
San Antonio,13.0
Los Angeles,24.4
San Antonio,24.1
Los Angeles,30.4
San Jose,13.1
Houston,13.0
Chicago,21.2
New York,12.9
San Diego,26.1
Los Angeles,18.6
Philadelphia,13.6
Phoenix,29.6
San Jose,29.6
Dallas,2.5
New York,9.5
Chicago,6.9
San Diego,14.4
Los Angeles,26.4
Los Angeles,21.9
San Antonio,23.8
Houston,7.2
San Diego,19.5
Dallas,14.2
Phoenix,29.5
San Diego,16.5
San Antonio,24.5
New York,21.0
San Antonio,18.5
San Antonio,18.1
Los Angeles,20.6
Philadelphia,18.6
Phoenix,23.8
San Diego,22.1
San Jose,8.9
San Diego,17.7
New York,17.6
Dallas,16.5
San Jose,23.1
San Diego,18.5
Philadelphia,28.9
San Jose,20.3
Los Angeles,12.4
Houston,20.8
San Diego,16.0
Philadelphia,1.6
Los Angeles,25.5
Los Angeles,11.8
Philadelphia,24.7
Houston,32.0
Los Angeles,18.5
San Jose,29.3
Phoenix,29.9
San Antonio,15.3
New York,-2.0
San Antonio,11.3
San Jose,19.5
Los Angeles,34.0
San Diego,15.5
San Jose,17.7
San Diego,27.0
Philadelphia,10.7
Dallas,34.5
New York,21.3
Houston,16.6
Houston,18.1
Phoenix,19.4
San Diego,27.9
Los Angeles,12.7
Los Angeles,11.2
San Diego,21.2
San Diego,27.7
Los Angeles,16.5
New York,23.6
San Antonio,16.0
San Jose,25.5
Philadelphia,7.8
San Diego,10.3
San Diego,23.7
Dallas,20.5
San Diego,12.0
Chicago,3.6
San Antonio,13.1
San Antonio,33.1
Los Angeles,22.0
San Jose,17.4
Chicago,-3.3
Houston,12.8
San Antonio,20.4
Houston,34.7
San Antonio,34.8
New York,23.5
San Jose,27.6
Chicago,4.6
Chicago,20.4
New York,4.4
San Jose,20.2
San Diego,15.9
Chicago,-8.7
New York,24.3
Los Angeles,30.0
New York,12.8
Chicago,-5.6
San Antonio,14.1
Philadelphia,20.2
New York,1.1
New York,4.7
Houston,17.5
Philadelphia,26.4
Chicago,17.1
San Antonio,33.9
San Jose,28.9
New York,16.1
San Antonio,28.6
Phoenix,31.0
Phoenix,29.8
Dallas,1.6
San Diego,11.3
Dallas,30.8
New York,20.9
Dallas,10.7
San Diego,16.7
Chicago,24.1
San Jose,15.5
New York,13.3
San Antonio,29.9
Philadelphia,6.5
Dallas,0.3
Los Angeles,18.5
New York,22.7
San Jose,10.8
Phoenix,20.4
Chicago,6.0
Philadelphia,26.8
Phoenix,31.0
Philadelphia,21.6
New York,8.1
Phoenix,31.4
Philadelphia,28.8
Philadelphia,4.7
San Jose,18.8
Los Angeles,16.5
Phoenix,38.0
San Diego,11.0
New York,20.8
Los Angeles,24.6
Chicago,8.1
Los Angeles,20.1
Dallas,21.2
New York,23.3
New York,16.2
Los Angeles,14.9
Dallas,29.8
Dallas,0.7
Philadelphia,4.8
San Jose,17.0
Los Angeles,24.5
Philadelphia,28.2
Houston,5.3
Phoenix,37.1
Philadelphia,28.2
Los Angeles,31.4
Dallas,27.6
Phoenix,23.2
San Diego,19.5
San Antonio,34.5
New York,21.4
San Diego,18.5
Dallas,32.1
Dallas,23.7
San Diego,28.9
Dallas,6.7
Los Angeles,29.0
New York,19.6
San Antonio,21.1
San Diego,27.3
Los Angeles,32.4
New York,29.6
Dallas,6.1
Houston,30.5
Chicago,-5.1
Los Angeles,20.8
San Diego,12.3
Phoenix,22.3
San Antonio,31.8
New York,10.8
Dallas,26.2
San Jose,26.8
San Diego,14.1
Philadelphia,6.0
Dallas,23.6
Houston,27.0
Chicago,-8.5
San Antonio,28.9
Philadelphia,23.3
Dallas,34.7
Los Angeles,21.4
San Jose,13.5
Chicago,-2.2
Los Angeles,35.0
New York,24.6
Phoenix,36.9
Philadelphia,22.6
Chicago,-2.9
Los Angeles,25.6
Phoenix,33.4
New York,2.2
San Antonio,25.7
Dallas,34.4
San Diego,29.3
New York,-2.0
Chicago,15.0
Philadelphia,10.7
Chicago,12.8
San Antonio,33.8
Philadelphia,13.8
San Antonio,16.0
Houston,24.4
Los Angeles,15.4
New York,19.2
Philadelphia,21.4
San Jose,19.2
Chicago,18.2
San Diego,16.9
Los Angeles,29.1
Chicago,21.7
Houston,21.5
Houston,17.1
San Diego,12.0
New York,-4.5
San Diego,26.5
Philadelphia,28.4
Houston,13.9
Houston,26.3
San Antonio,15.0
Houston,30.8
Philadelphia,22.4
Houston,8.7
San Jose,13.2
New York,26.5
Dallas,6.3
San Diego,25.7
Phoenix,35.7
San Antonio,32.1
San Jose,17.7
San Antonio,22.2
San Antonio,19.0
Los Angeles,15.3
San Diego,15.2
Chicago,6.5
Chicago,11.9
Dallas,16.5
Philadelphia,4.4
Phoenix,23.2
Houston,21.8
San Jose,12.7
San Diego,16.8
Philadelphia,6.9
Houston,25.2
Philadelphia,25.2
Phoenix,32.6
Phoenix,23.0
Los Angeles,22.0
New York,0.2
Dallas,22.8
Chicago,-1.6
Dallas,28.0
Philadelphia,7.0
Houston,11.2
Los Angeles,34.2
Dallas,22.5
San Antonio,12.2
Philadelphia,14.8
San Jose,16.1
Phoenix,29.8
San Diego,10.9
Chicago,-2.5
Los Angeles,19.5
Houston,29.7
Philadelphia,26.0
Los Angeles,23.0
Phoenix,34.0
Houston,29.8
Houston,24.3
Phoenix,32.6
Chicago,2.9
San Diego,25.1
Philadelphia,5.0
Houston,8.9
Phoenix,18.1
San Jose,18.1
Houston,22.5
Chicago,19.4
Philadelphia,17.9
Phoenix,25.6
San Antonio,33.1
San Jose,29.3
San Jose,16.5
Chicago,5.2
Phoenix,30.0
Houston,11.7
Houston,9.9
Los Angeles,31.1
Los Angeles,14.8
San Jose,17.6
New York,2.8
Dallas,23.1
San Jose,28.5
San Diego,14.7
Phoenix,34.6
Dallas,24.1
San Antonio,34.2
Chicago,18.3
Dallas,23.1
San Antonio,24.1
Dallas,27.1
Chicago,22.8
San Jose,25.2
San Jose,27.3
San Antonio,20.4
San Jose,25.0
San Antonio,14.1
Chicago,19.4
San Diego,10.5
Los Angeles,15.1
Chicago,1.5
New York,7.5
Dallas,16.6
Los Angeles,11.1
New York,12.9
San Diego,25.6
Philadelphia,3.9
Los Angeles,21.3
Los Angeles,11.4
Los Angeles,18.7
Dallas,25.8
San Diego,24.0
San Antonio,11.8
Los Angeles,17.5
San Diego,28.6
New York,8.3
San Jose,12.6
Phoenix,19.8
Phoenix,33.4
Los Angeles,26.7
Chicago,8.6
Houston,15.8
Phoenix,22.3
Chicago,22.8
New York,2.4
Chicago,8.9
Chicago,13.3
Houston,6.9
San Diego,27.2
Los Angeles,12.8
San Jose,5.9
San Jose,23.5
Houston,27.6
Los Angeles,28.7
Phoenix,32.8
Houston,34.2
Philadelphia,25.8
Dallas,18.2
San Antonio,18.6
Philadelphia,10.2
New York,10.6
Phoenix,22.0
Philadelphia,18.6
Phoenix,17.3
Phoenix,29.0
San Antonio,24.1
New York,0.6
Phoenix,17.4
San Antonio,22.5
San Jose,10.2
New York,6.2
Chicago,16.4
Phoenix,15.2
Phoenix,20.3
Dallas,20.2
Phoenix,17.8
Philadelphia,10.1
San Diego,11.0
Chicago,16.1
Los Angeles,28.3
Houston,6.7
Houston,10.2
Philadelphia,0.2
Dallas,33.5
Los Angeles,19.5
Houston,8.6
Los Angeles,12.7
San Jose,6.2
New York,19.4
Los Angeles,31.5
Los Angeles,16.9
Dallas,9.8
New York,2.1
Los Angeles,14.0
Philadelphia,3.2
Houston,21.4
Los Angeles,23.0
Dallas,9.5
Dallas,24.3
Philadelphia,2.3
New York,-3.0
San Jose,7.6
Los Angeles,24.5
Phoenix,35.6
San Antonio,26.6
Phoenix,23.4
San Jose,29.1
Los Angeles,20.4
Los Angeles,26.3
Houston,12.8
Los Angeles,15.3
Houston,33.6
San Jose,15.7
San Antonio,22.3
Los Angeles,18.9
Phoenix,16.4
Phoenix,21.2
Dallas,21.4
Philadelphia,11.5
Chicago,14.9
San Diego,20.8
San Diego,22.4
Chicago,3.6
San Jose,22.3
San Jose,22.2
Dallas,1.1
Dallas,23.4
San Diego,22.4
Dallas,11.1
San Diego,29.2
Houston,22.5
New York,-2.9
Houston,13.5
Houston,24.3
Houston,23.6
San Jose,24.7
New York,6.2
Los Angeles,14.6
San Jose,29.6
New York,-2.8
New York,25.7
Chicago,-3.6
Philadelphia,1.6
Phoenix,34.2
New York,1.1
Phoenix,37.0
San Diego,27.3
Chicago,-2.8
San Jose,29.7
Phoenix,29.3
Los Angeles,24.2
Los Angeles,13.3
Los Angeles,10.9
San Diego,13.4
San Diego,29.4
Phoenix,18.7
Houston,28.9
San Jose,28.6
New York,-2.9
Chicago,18.7
San Antonio,34.5
New York,9.9
San Diego,25.4
San Jose,21.9
Houston,13.9
San Antonio,16.4
New York,-0.9
Houston,5.1
Los Angeles,21.7
San Jose,21.9
San Jose,24.4
Chicago,22.8
Dallas,7.6
Houston,5.4
San Diego,14.6
Los Angeles,22.2
Phoenix,15.0
San Diego,14.2
Los Angeles,10.2
Phoenix,34.0
Chicago,23.5
San Jose,10.6
Houston,12.0
Houston,19.6
Los Angeles,13.7
Dallas,1.6
San Antonio,28.4
Phoenix,29.5
Chicago,12.1
Los Angeles,31.8
Houston,34.9
Houston,11.0
San Antonio,20.3
San Diego,20.3
San Diego,21.7
San Jose,19.1
Phoenix,26.1
San Diego,21.3
Dallas,31.9
Phoenix,27.9
Houston,7.4
Dallas,33.3
San Jose,10.5
New York,24.7
Los Angeles,19.6
Phoenix,18.8
Houston,34.3
Phoenix,25.6
Philadelphia,17.4
San Antonio,25.8
Philadelphia,17.1
Dallas,11.7
Phoenix,16.1
Dallas,1.7
Los Angeles,14.0
Dallas,3.6
New York,5.2
Phoenix,31.3
Phoenix,31.2
Philadelphia,23.8
Chicago,7.2
Los Angeles,13.7
New York,25.4
Philadelphia,22.1
Houston,18.7
Houston,18.3
San Diego,22.8
Philadelphia,20.9
San Antonio,14.8
Phoenix,37.9
Philadelphia,3.9
San Diego,17.4
Phoenix,37.1
Philadelphia,23.0
Philadelphia,29.8
New York,12.5
Houston,10.4
Chicago,20.8
Houston,22.0
Dallas,0.3
Phoenix,38.7
Houston,14.9
San Jose,10.1
Chicago,1.7
San Antonio,27.5
San Antonio,29.7
San Antonio,31.9
Phoenix,21.6
San Diego,26.0
Los Angeles,25.3
New York,16.7
Dallas,26.2
San Jose,28.3
Phoenix,32.1
San Antonio,32.7
San Antonio,21.5
Dallas,28.4
Chicago,15.4
Phoenix,20.5
San Jose,11.1
Phoenix,18.1
San Diego,12.9
Los Angeles,27.0
San Antonio,14.9
Dallas,13.7
Los Angeles,23.8
San Jose,8.3
San Antonio,15.6
San Antonio,35.0
San Diego,11.5
San Jose,8.1
New York,1.6
Chicago,-7.0
Chicago,15.1
Phoenix,37.6
Chicago,21.6
Dallas,10.4
New York,-4.3
Los Angeles,12.4
San Diego,10.4
Chicago,-8.0
Dallas,31.2
Houston,19.3
Houston,14.6
Chicago,11.4
Dallas,20.4
San Antonio,33.3
Houston,22.2
Chicago,-3.5
San Antonio,32.5
Phoenix,19.1
San Antonio,24.9
Philadelphia,5.7
San Diego,16.9
Philadelphia,7.4
New York,6.0
Los Angeles,34.1
San Antonio,23.8
San Diego,16.1
Houston,22.3
Phoenix,38.6
San Jose,25.9
Dallas,13.6
Phoenix,28.6
Houston,16.3
New York,18.9
Los Angeles,30.8
San Diego,13.8
New York,2.8
Phoenix,27.1
New York,7.3
Chicago,6.1
San Diego,11.7
Dallas,25.2
San Diego,16.6
San Diego,17.0
Dallas,6.2
Dallas,34.7
San Jose,15.1
New York,23.3
Philadelphia,4.7
Houston,25.1
Dallas,10.7
San Antonio,25.0
San Jose,20.9
Chicago,-8.1
Phoenix,26.6
Chicago,10.5
Houston,30.5
Houston,8.8
Philadelphia,5.2
Chicago,5.3
San Jose,12.5
New York,27.2
San Diego,12.2
Philadelphia,5.8
San Jose,11.1
Los Angeles,32.0
Phoenix,36.5
Dallas,6.7
Chicago,22.8
Los Angeles,26.1
Los Angeles,19.8
Chicago,0.4
Philadelphia,10.0
Phoenix,36.5
San Antonio,27.5
Los Angeles,32.0
Dallas,0.4
San Diego,25.5
New York,0.9
San Jose,27.4
Chicago,8.7
Houston,25.6
New York,26.0
San Diego,20.4
New York,-2.3
Chicago,2.3
San Diego,13.2
Dallas,21.9
Chicago,-8.7
San Antonio,34.8
Los Angeles,28.0
Phoenix,16.6
San Antonio,15.6
Dallas,12.3
Houston,23.2
New York,-3.2
San Antonio,15.6
Los Angeles,18.9
Houston,33.0
Houston,34.1
Houston,26.7
San Jose,11.8
Dallas,31.0
Phoenix,34.7
Chicago,-6.2
New York,28.6
